,Unnamed: 0,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg,Season,Team Performance,MPG
101,6830,Bojan Bogdanović,SF,25,BRK,78,28,1854,7.3,16.1,0.453,2.5,7.1,0.355,4.7,8.9,0.531,2.4,3.0,0.821,1.4,4.6,5.9,1.9,0.9,0.3,2.2,2.9,19.5,,106.0,111.0,2014-2015,Average,23.8
102,7324,Bojan Bogdanović,SF,26,BRK,79,39,2115,7.7,17.8,0.433,3.1,8.1,0.382,4.6,9.8,0.474,2.6,3.1,0.833,0.9,5.2,6.1,2.4,0.7,0.1,2.7,2.8,21.1,,102.0,115.0,2015-2016,bottom,32.1
103,7503,Shane Larkin,PG,23,BRK,78,17,1751,6.4,14.4,0.442,1.1,3.1,0.361,5.3,11.3,0.464,2.4,3.1,0.776,0.8,4.4,5.2,9.8,2.7,0.3,4.2,3.5,16.3,,100.0,110.0,2015-2016,bottom,26.8
104,7969,Sean Kilpatrick,SG,27,BRK,70,24,1754,8.2,19.9,0.415,2.8,8.3,0.341,5.4,11.5,0.468,5.5,6.5,0.843,0.6,7.0,7.6,4.2,1.2,0.2,3.6,3.2,24.8,,102.0,112.0,2016-2017,bottom,25.1
105,8160,Isaiah Whitehead,PG,21,BRK,73,26,1643,5.9,14.7,0.402,1.3,4.3,0.295,4.6,10.4,0.446,2.6,3.3,0.805,0.9,4.4,5.3,5.5,1.2,1.0,4.1,5.0,15.7,,91.0,113.0,2016-2017,bottom,24.5
106,8415,Joe Harris,SG,26,BRK,78,14,1975,7.5,15.3,0.491,3.7,8.8,0.419,3.8,6.5,0.589,2.1,2.6,0.827,1.3,5.1,6.4,3.1,0.9,0.5,2.2,3.8,20.8,,116.0,113.0,2017-2018,Average,26.3
107,8498,Caris LeVert,SF,23,BRK,71,10,1864,8.3,19.1,0.435,2.2,6.4,0.347,6.1,12.8,0.48,3.5,4.9,0.711,1.4,5.4,6.8,7.8,2.1,0.6,4.0,4.1,22.3,,103.0,110.0,2017-2018,Average,25.7
108,8896,Spencer Dinwiddie,PG,25,BRK,68,4,1914,9.1,20.6,0.442,3.1,9.2,0.335,6.0,11.4,0.528,7.1,8.9,0.806,0.6,3.5,4.1,7.7,1.0,0.4,3.8,4.7,28.4,,114.0,113.0,2018-2019,Average,28.1
109,8854,DeMarre Carroll,PF,32,BRK,67,8,1703,6.3,16.1,0.395,3.0,8.7,0.342,3.4,7.4,0.457,5.1,6.8,0.76,1.9,7.9,9.8,2.4,0.9,0.3,2.0,3.2,20.8,,110.0,111.0,2018-2019,Average,26.6
110,9720,Garrett Temple,SG,33,BRK,62,35,1730,6.1,16.1,0.378,3.5,10.6,0.329,2.6,5.5,0.473,1.9,2.4,0.805,0.8,5.2,6.0,4.3,1.3,0.8,1.7,3.0,17.5,,106.0,111.0,2019-2020,Average,32.9
111,9561,Caris LeVert,SG,25,BRK,45,31,1330,11.1,26.0,0.425,2.8,7.8,0.364,8.2,18.2,0.451,5.0,7.0,0.711,1.7,5.0,6.7,7.1,1.9,0.4,4.2,2.9,30.0,,102.0,110.0,2019-2020,Average,29.6
112,9998,Jeff Green,PF,34,BRK,68,38,1835,6.9,13.9,0.492,2.7,6.6,0.412,4.2,7.4,0.564,3.3,4.2,0.776,0.9,6.0,6.9,2.8,0.9,0.7,1.4,3.2,19.7,,122.0,116.0,2020-2021,top,33.1
113,9896,Bruce Brown,PG,24,BRK,65,37,1451,7.8,14.1,0.556,0.6,2.0,0.288,7.2,12.1,0.599,2.9,3.9,0.735,3.7,7.9,11.6,3.5,1.9,0.9,1.8,4.8,19.0,,124.0,112.0,2020-2021,top,27.0
114,10612,James Johnson,PF,34,BRK,62,10,1191,5.9,12.5,0.469,0.9,3.5,0.271,4.9,9.0,0.545,1.2,2.2,0.527,2.1,6.7,8.8,5.3,1.2,1.4,2.0,6.6,13.8,,109.0,113.0,2021-2022,Average,37.6
115,10821,Cam Thomas,SG,20,BRK,67,2,1176,9.0,20.7,0.433,1.9,7.2,0.27,7.0,13.6,0.52,3.6,4.3,0.829,0.7,6.0,6.6,3.2,1.4,0.3,2.3,2.7,23.5,,103.0,115.0,2021-2022,Average,30.2
116,11146,Joe Harris,SF,31,BRK,74,33,1527,6.4,14.1,0.457,4.5,10.6,0.426,1.9,3.4,0.551,0.6,0.9,0.643,0.7,4.5,5.2,3.2,1.1,0.4,1.3,4.5,18.0,,119.0,117.0,2022-2023,Average,35.0
117,11070,Seth Curry,SG,32,BRK,61,7,1211,8.4,18.1,0.463,3.8,9.4,0.405,4.6,8.7,0.525,2.1,2.2,0.927,0.5,3.5,4.0,4.0,1.5,0.3,2.1,3.9,22.6,,113.0,117.0,2022-2023,Average,26.3
118,2344,Jason Hart,PG,26,CHA,74,27,1887,7.1,15.8,0.449,1.0,2.6,0.368,6.1,13.2,0.464,4.3,5.5,0.785,0.5,5.1,5.6,10.1,2.7,0.4,2.8,4.6,19.5,,112.0,107.0,2004-2005,bottom,25.5
119,2299,Melvin Ely,PF,26,CHA,79,17,1649,7.2,16.6,0.432,0.0,0.0,,7.2,16.6,0.432,3.8,6.7,0.575,4.5,5.8,10.3,2.4,1.0,2.2,3.6,6.3,18.2,,92.0,109.0,2004-2005,bottom,20.9
120,2755,Melvin Ely,PF,27,CHA,57,22,1348,8.2,16.2,0.508,0.0,0.1,0.0,8.2,16.1,0.511,4.9,7.3,0.667,3.6,7.0,10.6,2.9,1.1,1.7,3.8,6.1,21.3,,103.0,107.0,2005-2006,bottom,33.6
121,2968,Bernard Robinson,SF,25,CHA,66,18,1303,6.2,14.4,0.43,0.1,0.8,0.095,6.1,13.6,0.451,4.2,5.3,0.791,2.4,6.2,8.6,3.0,3.2,0.4,2.9,5.6,16.6,,98.0,105.0,2005-2006,bottom,23.6
122,3379,Adam Morrison,PF,22,CHA,78,23,2326,8.0,21.2,0.376,2.0,5.8,0.337,6.0,15.4,0.391,2.7,3.8,0.71,1.2,3.9,5.2,3.7,0.6,0.1,2.9,4.0,20.6,,91.0,112.0,2006-2007,Average,29.8
123,3330,Brevin Knight,PG,31,CHA,45,25,1273,6.2,14.9,0.419,0.0,0.7,0.056,6.2,14.1,0.438,4.2,5.2,0.805,0.6,4.1,4.7,12.1,2.7,0.1,3.9,4.6,16.7,,103.0,108.0,2006-2007,Average,28.3
124,3636,Matt Carroll,SG,27,CHA,80,18,2016,6.5,15.3,0.428,2.7,6.2,0.436,3.8,9.0,0.422,2.9,3.6,0.804,0.9,5.0,5.9,1.9,1.2,0.5,1.5,4.8,18.7,,110.0,112.0,2007-2008,Average,26.1
125,3799,Jeff McInnis,PG,33,CHA,54,26,1410,4.0,9.2,0.434,0.1,0.7,0.158,3.9,8.5,0.457,0.9,1.1,0.767,0.6,3.0,3.6,8.2,0.9,0.1,2.8,4.4,9.0,,97.0,114.0,2007-2008,Average,25.2
126,4040,D.J. Augustin,PG,21,CHA,72,12,1908,7.6,17.7,0.43,3.1,7.0,0.439,4.5,10.7,0.424,5.9,6.6,0.893,0.5,3.3,3.8,7.1,1.2,0.1,3.4,4.0,24.2,,115.0,110.0,2008-2009,Average,26.5
127,4263,Nazr Mohammed,C,31,CHA,39,1,341,6.5,16.1,0.406,0.0,0.0,,6.5,16.1,0.406,3.5,6.4,0.55,5.6,7.0,12.6,1.3,0.8,2.5,3.7,10.0,16.6,,89.0,106.0,2008-2009,Average,14.0
128,4482,D.J. Augustin,PG,22,CHA,80,2,1472,6.1,15.7,0.386,2.5,6.4,0.393,3.5,9.3,0.381,3.7,4.7,0.779,0.4,3.1,3.5,7.0,1.6,0.2,2.7,4.6,18.3,,106.0,107.0,2009-2010,Average,22.8
129,4536,Tyson Chandler,C,27,CHA,51,27,1163,5.0,8.7,0.574,0.0,0.0,,5.0,8.7,0.574,5.3,7.2,0.732,5.2,9.4,14.6,0.7,0.8,2.5,4.2,6.3,15.2,,107.0,102.0,2009-2010,Average,18.4
130,5063,Gerald Henderson,SG,23,CHA,68,30,1661,8.3,18.4,0.454,0.2,1.2,0.194,8.1,17.2,0.472,4.1,5.3,0.785,1.6,5.1,6.7,3.3,1.6,1.0,2.1,3.8,21.1,,104.0,109.0,2010-2011,Average,24.4
131,5116,Shaun Livingston,PG,25,CHA,73,0,1261,7.9,16.9,0.466,0.0,0.2,0.25,7.8,16.7,0.468,4.6,5.3,0.864,1.2,5.1,6.3,7.0,2.0,1.2,3.7,4.6,20.3,,103.0,108.0,2010-2011,Average,21.0
132,5769,Kemba Walker,PG,21,CHA,66,25,1792,8.3,22.6,0.366,2.0,6.6,0.305,6.2,15.9,0.392,4.9,6.3,0.789,0.9,6.0,6.9,8.5,1.8,0.6,3.5,2.3,23.5,,96.0,111.0,2011-2012,bottom,27.5
133,5656,Byron Mullens,C,22,CHA,65,25,1465,9.0,21.3,0.425,0.4,1.8,0.235,8.6,19.4,0.443,3.3,4.0,0.821,3.5,8.3,11.8,2.1,0.8,1.9,2.7,4.9,21.8,,94.0,110.0,2011-2012,bottom,27.2
134,6168,Ramon Sessions,SG,26,CHA,61,0,1652,8.8,21.5,0.408,1.0,3.4,0.308,7.7,18.1,0.427,9.2,11.0,0.839,0.9,4.5,5.4,7.3,1.5,0.2,3.3,2.9,27.8,,109.0,114.0,2012-2013,bottom,27.1
135,5969,Ben Gordon,SG,29,CHA,75,0,1560,10.4,25.6,0.408,3.8,9.8,0.387,6.6,15.7,0.421,3.6,4.3,0.843,0.6,3.8,4.4,4.7,1.2,0.5,4.6,4.5,28.3,,96.0,115.0,2012-2013,bottom,20.8
136,6717,Cody Zeller,C,21,CHA,82,3,1416,6.3,14.8,0.426,0.0,0.0,0.0,6.3,14.8,0.427,5.4,7.3,0.73,4.3,8.6,12.9,3.4,1.5,1.5,3.2,6.2,18.0,,101.0,102.0,2013-2014,Average,24.2
137,6676,Anthony Tolliver,PF,28,CHA,64,9,1298,5.2,12.3,0.42,4.1,9.9,0.413,1.1,2.4,0.45,1.3,1.6,0.805,1.3,5.4,6.7,1.7,0.8,0.6,0.9,3.3,15.7,,118.0,107.0,2013-2014,Average,20.7
138,88,Baron Davis,PG,20,CHH,82,0,1523,6.1,14.5,0.42,0.8,3.7,0.225,5.3,10.8,0.488,3.3,5.1,0.634,1.6,3.9,5.5,10.4,3.3,0.6,4.7,6.7,16.3,,95.0,101.0,1999-2000,Average,29.5
139,320,Eddie Robinson,SF,23,CHH,67,8,1112,9.7,17.7,0.549,0.0,0.2,0.0,9.7,17.6,0.555,2.2,2.9,0.734,2.5,6.0,8.5,1.5,2.2,1.1,1.8,3.1,21.6,,109.0,102.0,1999-2000,Average,18.6
140,747,Eddie Robinson,SF,24,CHH,67,6,1201,9.7,18.2,0.531,0.1,0.2,0.5,9.6,18.0,0.531,2.9,3.9,0.727,2.7,6.2,8.8,2.6,2.2,1.4,1.9,2.9,22.3,,111.0,99.0,2000-2001,Average,20.1
141,647,Jamaal Magloire,C,22,CHH,74,0,1095,6.0,13.3,0.45,0.0,0.1,0.0,6.0,13.2,0.454,4.7,7.1,0.655,5.0,9.4,14.5,1.3,0.9,3.8,3.0,6.8,16.6,,100.0,97.0,2000-2001,Average,17.9
142,1115,Jamal Mashburn,SF,29,CHH,40,40,1601,10.1,24.9,0.407,1.4,3.7,0.366,8.8,21.1,0.415,7.1,8.1,0.876,1.0,7.1,8.1,5.7,1.5,0.2,3.7,2.7,28.7,,103.0,105.0,2001-2002,Average,40.0
143,1104,Jamaal Magloire,C,23,CHH,82,8,1549,7.9,14.3,0.551,0.0,0.0,0.0,7.9,14.3,0.552,8.4,11.5,0.73,5.3,10.6,15.9,1.1,0.9,3.0,4.1,6.9,24.2,,114.0,101.0,2001-2002,Average,19.8
144,223,Matt Maloney,PG,28,CHI,51,12,1175,5.2,14.5,0.358,2.8,7.9,0.356,2.4,6.6,0.361,1.7,2.1,0.822,0.5,2.5,2.9,6.3,1.5,0.1,2.9,1.9,14.9,,98.0,109.0,1999-2000,bottom,32.3
145,290,Will Perdue,C,34,CHI,67,15,1012,3.1,8.9,0.351,0.0,0.0,,3.1,8.9,0.351,2.7,5.6,0.476,4.7,9.2,13.9,3.4,0.7,2.2,4.1,6.7,8.9,,78.0,104.0,1999-2000,bottom,27.3
146,599,Fred Hoiberg,SG,28,CHI,74,37,2247,5.2,11.8,0.438,2.5,6.0,0.412,2.7,5.9,0.465,3.3,3.8,0.866,0.5,6.9,7.4,6.3,2.3,0.3,1.8,3.7,16.1,,119.0,107.0,2000-2001,bottom,30.4
147,551,Marcus Fizer,PF,22,CHI,72,13,1580,9.5,22.0,0.43,0.3,1.3,0.256,9.1,20.6,0.442,4.0,5.5,0.727,2.6,8.1,10.6,2.6,1.0,0.6,4.2,6.0,23.2,,89.0,108.0,2000-2001,bottom,21.9
148,1001,Marcus Fizer,PF,23,CHI,76,20,1963,10.0,22.9,0.438,0.2,1.1,0.171,9.8,21.8,0.451,5.1,7.6,0.668,3.5,8.1,11.5,3.2,1.3,0.6,3.5,5.0,25.3,,95.0,108.0,2001-2002,bottom,25.8
149,1048,Fred Hoiberg,SG,29,CHI,79,8,1408,4.6,11.0,0.416,0.9,3.5,0.261,3.7,7.5,0.487,3.0,3.5,0.84,0.7,7.2,7.9,5.1,2.3,0.2,1.2,3.3,13.0,,112.0,107.0,2001-2002,bottom,24.3
150,1396,Jamal Crawford,PG,22,CHI,80,31,1992,8.6,20.8,0.413,2.2,6.2,0.355,6.4,14.6,0.438,2.7,3.3,0.806,0.5,4.2,4.8,8.6,2.0,0.6,3.5,3.2,22.1,,101.0,107.0,2002-2003,Average,24.9
151,1623,Eddie Robinson,SF,26,CHI,64,18,1355,5.9,11.9,0.492,0.1,0.5,0.214,5.8,11.4,0.505,1.9,2.4,0.81,2.9,4.7,7.6,2.5,2.3,0.5,2.0,4.5,13.8,,106.0,106.0,2002-2003,Average,21.3
152,1875,Kendall Gill,SG,35,CHI,56,35,1411,7.9,20.2,0.392,0.3,1.4,0.237,7.6,18.8,0.404,3.7,5.0,0.735,2.3,4.8,7.0,3.3,2.4,0.6,3.1,3.9,19.9,,90.0,104.0,2003-2004,bottom,25.2
153,2044,Eddie Robinson,SF,27,CHI,51,4,1024,8.0,16.6,0.482,0.1,0.3,0.2,7.9,16.3,0.486,1.4,2.2,0.651,1.4,3.9,5.3,2.9,1.7,0.5,2.3,2.9,17.4,,97.0,106.0,2003-2004,bottom,22.3
154,2254,Tyson Chandler,C,22,CHI,80,10,2189,4.9,9.9,0.494,0.0,0.0,0.0,4.9,9.9,0.496,5.4,8.0,0.673,6.2,12.2,18.4,1.5,1.6,3.3,2.8,6.4,15.2,,112.0,94.0,2004-2005,Average,27.4
155,2326,Ben Gordon,SG,21,CHI,82,3,2002,11.3,27.4,0.411,3.5,8.6,0.405,7.8,18.8,0.414,6.0,7.0,0.863,1.4,4.1,5.6,4.3,1.4,0.3,4.8,5.8,32.0,,100.0,103.0,2004-2005,Average,24.4
156,2748,Chris Duhon,PG,23,CHI,74,38,2155,5.2,12.9,0.4,2.4,6.7,0.36,2.8,6.2,0.442,2.8,3.4,0.818,0.7,4.6,5.3,8.9,1.7,0.1,2.8,3.6,15.5,,111.0,105.0,2005-2006,Average,29.1
157,2992,Darius Songaila,PF,27,CHI,62,7,1329,9.2,19.1,0.481,0.1,0.2,0.4,9.1,18.9,0.481,3.7,4.5,0.817,3.0,6.6,9.6,3.4,1.4,0.6,3.3,6.1,22.1,,102.0,104.0,2005-2006,Average,21.4
158,3218,Chris Duhon,PG,24,CHI,78,30,1906,5.3,13.0,0.408,2.4,6.6,0.359,2.9,6.4,0.458,2.0,2.7,0.752,0.6,3.9,4.5,8.3,1.9,0.2,2.8,4.0,15.0,,108.0,102.0,2006-2007,Average,26.5
159,3389,Andrés Nocioni,PF,27,CHI,53,31,1406,10.0,21.3,0.467,2.9,7.6,0.383,7.0,13.7,0.515,4.5,5.3,0.848,1.5,9.4,11.0,2.1,1.0,0.9,3.8,6.0,27.3,,106.0,99.0,2006-2007,Average,24.4
160,3703,Ben Gordon,SG,24,CHI,72,27,2291,10.4,24.1,0.434,3.2,7.8,0.41,7.3,16.3,0.445,6.0,6.6,0.908,0.9,4.1,5.0,4.8,1.2,0.2,3.4,3.9,30.1,,110.0,111.0,2007-2008,Average,31.8
161,3823,Andrés Nocioni,SF,28,CHI,82,27,2021,9.7,22.4,0.432,3.2,8.8,0.364,6.5,13.6,0.476,5.0,6.2,0.807,1.2,7.5,8.7,2.4,0.6,1.1,3.4,6.3,27.6,,104.0,109.0,2007-2008,Average,24.6
162,4178,Kirk Hinrich,SG,28,CHI,51,4,1339,7.0,16.1,0.437,2.7,6.5,0.408,4.4,9.6,0.456,2.6,3.3,0.791,0.6,4.1,4.7,7.6,2.5,0.7,3.4,4.9,19.4,,108.0,109.0,2008-2009,Average,26.3
163,4155,Aaron Gray,C,24,CHI,56,18,715,5.8,12.0,0.485,0.0,0.1,0.0,5.8,12.0,0.488,2.5,4.3,0.576,6.1,9.8,15.9,3.3,1.0,1.3,2.9,9.7,14.1,,107.0,107.0,2008-2009,Average,12.8
164,4705,Brad Miller,C,33,CHI,82,37,1950,6.6,15.4,0.43,1.0,3.5,0.28,5.6,11.9,0.474,4.8,5.8,0.827,2.2,8.4,10.6,4.1,1.2,0.8,2.8,5.0,19.0,,106.0,105.0,2009-2010,Average,23.8
165,4734,Jannero Pargo,PG,30,CHI,63,5,829,8.2,23.7,0.346,2.4,8.6,0.275,5.8,15.1,0.387,2.6,2.8,0.933,0.6,4.3,4.9,5.5,1.8,0.1,3.1,4.2,21.4,,89.0,107.0,2009-2010,Average,13.2
166,4953,Ronnie Brewer,SG,25,CHI,81,1,1781,6.1,12.7,0.48,0.2,0.8,0.222,5.9,11.9,0.498,2.6,4.0,0.654,1.6,6.2,7.8,4.2,3.2,0.7,1.6,2.4,15.0,,110.0,98.0,2010-2011,top,22.7
167,5034,Taj Gibson,PF,25,CHI,80,19,1742,7.1,15.3,0.466,0.0,0.2,0.125,7.1,15.1,0.472,3.0,4.5,0.676,4.9,9.0,14.0,1.8,1.2,3.2,2.2,6.2,17.4,,106.0,98.0,2010-2011,top,22.0
168,5601,Kyle Korver,SG,30,CHI,65,7,1469,6.5,15.1,0.432,4.3,9.9,0.435,2.2,5.2,0.426,2.0,2.4,0.833,1.0,4.9,5.8,4.1,1.3,0.5,1.9,4.0,19.4,,120.0,101.0,2011-2012,top,35.3
169,5705,Derrick Rose,PG,23,CHI,39,39,1375,11.8,27.2,0.435,2.1,6.8,0.312,9.7,20.4,0.475,7.6,9.4,0.812,1.0,4.1,5.1,12.0,1.4,1.1,4.7,2.0,33.4,,112.0,101.0,2011-2012,top,24.9
170,5895,Jimmy Butler,SF,23,CHI,82,20,2134,6.0,12.9,0.467,1.0,2.6,0.381,5.0,10.2,0.489,4.7,5.9,0.803,3.4,4.8,8.3,2.9,2.0,0.8,1.6,2.4,17.7,,121.0,104.0,2012-2013,Average,26.0
171,6153,Nate Robinson,PG,28,CHI,82,23,2086,10.3,23.7,0.433,3.6,9.0,0.405,6.6,14.8,0.45,3.5,4.4,0.799,0.7,4.0,4.7,9.2,2.2,0.3,3.7,5.3,27.7,,108.0,105.0,2012-2013,Average,25.8
172,6438,Taj Gibson,PF,28,CHI,82,8,2351,9.7,20.3,0.479,0.0,0.2,0.0,9.7,20.1,0.483,4.8,6.4,0.751,4.5,8.1,12.6,2.1,0.9,2.5,3.4,4.7,24.2,,102.0,100.0,2013-2014,Average,31.1
173,6652,Tony Snell,SG,22,CHI,77,12,1231,5.6,14.5,0.384,2.5,7.7,0.32,3.1,6.8,0.456,1.3,1.8,0.756,0.8,4.5,5.4,2.9,1.3,0.6,1.9,3.6,15.0,,97.0,104.0,2013-2014,Average,28.7
174,6838,Aaron Brooks,PG,30,CHI,82,21,1885,9.4,22.4,0.421,3.3,8.6,0.387,6.1,13.8,0.442,4.0,4.8,0.833,0.9,3.7,4.6,7.2,1.5,0.4,4.3,5.2,26.2,,103.0,107.0,2014-2015,Average,27.3
175,6930,Taj Gibson,PF,29,CHI,62,17,1692,7.8,15.5,0.502,0.0,0.0,,7.8,15.5,0.502,4.0,5.6,0.717,5.0,7.2,12.1,2.2,1.1,2.3,2.4,5.0,19.6,,112.0,104.0,2014-2015,Average,24.4
176,7532,Doug McDermott,SF,24,CHI,81,4,1861,7.8,17.3,0.452,3.0,7.0,0.425,4.9,10.4,0.47,1.9,2.3,0.857,1.0,4.3,5.3,1.6,0.4,0.2,1.4,3.4,20.6,,110.0,112.0,2015-2016,Average,24.9
177,7546,Nikola Mirotić,PF,24,CHI,66,38,1646,7.6,18.6,0.407,4.1,10.5,0.39,3.4,8.0,0.43,4.4,5.5,0.807,1.8,9.3,11.0,3.0,1.8,1.4,3.1,4.6,23.7,,107.0,104.0,2015-2016,Average,23.0
178,8024,Nikola Mirotić,PF,25,CHI,70,15,1679,7.7,18.8,0.413,3.9,11.3,0.342,3.9,7.4,0.52,3.0,3.8,0.773,1.8,9.7,11.5,2.3,1.6,1.7,2.4,3.8,22.3,,107.0,105.0,2016-2017,Average,24.0
179,7868,Cristiano Felício,C,24,CHI,66,0,1040,6.2,10.7,0.579,0.0,0.0,,6.2,10.7,0.579,2.9,4.5,0.645,6.0,9.1,15.1,1.9,1.2,0.8,1.6,5.3,15.3,,126.0,107.0,2016-2017,Average,19.2
180,8674,Denzel Valentine,SG,24,CHI,77,37,2095,7.0,16.8,0.417,3.3,8.6,0.386,3.7,8.2,0.45,0.9,1.2,0.745,1.1,8.0,9.2,5.7,1.5,0.3,2.3,4.3,18.2,,104.0,111.0,2017-2018,Average,27.3
181,8402,Jerian Grant,PG,25,CHI,74,26,1686,6.1,14.6,0.416,1.8,5.4,0.326,4.3,9.1,0.468,4.1,5.4,0.745,0.9,4.1,5.0,9.9,1.8,0.2,2.6,3.8,17.9,,112.0,112.0,2017-2018,Average,27.2
182,8796,Ryan Arcidiacono,PG,24,CHI,81,32,1961,4.6,10.3,0.447,2.0,5.4,0.373,2.6,5.0,0.527,2.2,2.5,0.873,0.7,4.7,5.4,6.7,1.6,0.1,1.6,4.2,13.5,,121.0,115.0,2018-2019,bottom,31.8
183,9038,Robin Lopez,C,30,CHI,74,36,1606,9.2,16.2,0.568,0.2,0.9,0.226,9.0,15.2,0.589,2.7,3.7,0.724,4.2,4.4,8.6,2.7,0.3,2.4,2.9,3.7,21.3,,113.0,115.0,2018-2019,bottom,27.8
184,9754,Coby White,PG,19,CHI,65,1,1674,9.0,22.8,0.394,3.8,10.8,0.354,5.2,12.0,0.43,2.9,3.7,0.791,0.8,5.8,6.6,5.0,1.4,0.2,3.1,3.4,24.7,,100.0,112.0,2019-2020,Average,25.8
185,9769,Thaddeus Young,PF,31,CHI,64,16,1591,8.1,18.2,0.448,2.4,6.7,0.356,5.8,11.5,0.501,1.3,2.2,0.583,2.8,6.7,9.5,3.5,2.8,0.7,3.1,4.1,20.0,,101.0,108.0,2019-2020,Average,24.9
186,10292,Thaddeus Young,PF,32,CHI,68,23,1652,10.9,19.4,0.559,0.4,1.3,0.267,10.5,18.1,0.58,2.1,3.3,0.628,4.9,7.5,12.4,8.5,2.2,1.2,4.0,4.5,24.2,,116.0,110.0,2020-2021,Average,27.3
187,10242,Garrett Temple,SG,34,CHI,56,25,1528,5.0,12.1,0.415,2.1,6.3,0.335,2.9,5.7,0.503,1.3,1.6,0.8,0.9,4.2,5.1,3.9,1.4,1.0,1.8,4.0,13.4,,105.0,113.0,2020-2021,Average,25.8
188,10498,Ayo Dosunmu,SG,22,CHI,77,40,2110,6.4,12.4,0.52,1.6,4.3,0.376,4.8,8.1,0.596,1.2,1.8,0.679,0.6,4.3,5.0,5.9,1.4,0.7,2.5,4.2,15.7,,113.0,115.0,2021-2022,Average,34.6
189,10858,Coby White,PG,21,CHI,61,17,1675,8.1,18.8,0.433,4.0,10.3,0.385,4.2,8.5,0.491,2.3,2.7,0.857,0.5,4.8,5.3,5.1,0.8,0.3,2.0,4.0,22.5,,111.0,117.0,2021-2022,Average,28.0
190,11418,Coby White,SG,22,CHI,74,2,1730,7.4,16.7,0.443,3.6,9.7,0.372,3.8,7.0,0.54,1.7,2.0,0.871,0.5,5.5,6.0,5.7,1.5,0.2,2.1,3.4,20.1,,113.0,114.0,2022-2023,Average,23.5
191,11052,Alex Caruso,PG,28,CHI,67,36,1575,4.0,8.8,0.455,1.7,4.7,0.364,2.3,4.2,0.556,1.8,2.3,0.808,1.3,4.8,6.1,6.0,3.0,1.4,2.4,4.9,11.6,,115.0,109.0,2022-2023,Average,23.4
192,7189,Marvin Williams,PF,28,CHO,78,37,2035,5.3,12.6,0.424,2.4,6.7,0.358,2.9,5.8,0.5,1.6,2.2,0.713,1.5,8.3,9.8,2.5,1.8,0.9,1.5,3.7,14.6,,106.0,103.0,2014-2015,Average,26.1
193,7140,Lance Stephenson,SG,24,CHO,61,25,1573,6.8,18.1,0.376,0.6,3.4,0.171,6.2,14.6,0.425,2.3,3.6,0.627,1.3,7.8,9.1,7.9,1.2,0.3,4.2,4.4,16.4,,85.0,105.0,2014-2015,Average,25.8
194,7511,Jeremy Lin,SG,27,CHO,78,13,2048,7.4,17.8,0.412,1.9,5.5,0.336,5.5,12.3,0.446,5.8,7.2,0.815,1.0,5.2,6.2,5.8,1.4,1.0,3.7,4.0,22.4,,102.0,106.0,2015-2016,Average,29.3
195,7493,Frank Kaminsky,C,22,CHO,81,3,1708,6.3,15.4,0.41,2.0,5.9,0.337,4.3,9.5,0.455,3.2,4.3,0.73,2.0,7.8,9.8,2.9,1.1,1.3,1.7,3.7,17.8,,105.0,105.0,2015-2016,Average,26.3
196,7966,Frank Kaminsky,C,23,CHO,75,16,1954,8.2,20.6,0.399,3.0,9.1,0.328,5.2,11.5,0.455,3.0,4.0,0.756,1.5,7.2,8.6,4.2,1.2,0.9,2.0,3.6,22.4,,102.0,110.0,2016-2017,Average,26.1
197,7785,Marco Belinelli,SG,30,CHO,74,0,1778,7.4,17.4,0.429,2.9,8.0,0.36,4.6,9.4,0.488,4.2,4.7,0.893,0.4,4.6,5.0,4.1,1.2,0.3,2.0,2.5,22.0,,110.0,112.0,2016-2017,Average,24.0
198,8485,Jeremy Lamb,SG,25,CHO,80,18,1967,9.4,20.6,0.457,2.3,6.3,0.37,7.1,14.3,0.495,4.4,5.2,0.861,1.2,6.8,8.0,4.6,1.5,0.8,2.3,3.4,25.6,,112.0,109.0,2017-2018,Average,24.6
199,8474,Frank Kaminsky,PF,24,CHO,79,4,1835,8.2,19.0,0.429,2.8,7.3,0.38,5.4,11.7,0.459,4.1,5.2,0.799,1.2,6.4,7.7,3.4,1.0,0.5,1.8,2.5,23.2,,110.0,111.0,2017-2018,Average,23.2
200,8836,Miles Bridges,SF,20,CHO,80,25,1696,6.8,14.7,0.464,1.9,5.7,0.325,4.9,8.9,0.553,1.7,2.2,0.753,1.9,7.3,9.3,2.7,1.6,1.4,1.4,3.2,17.1,,111.0,112.0,2018-2019,Average,21.2
201,9075,Malik Monk,SG,20,CHO,73,0,1258,8.8,22.7,0.387,4.2,12.8,0.33,4.6,9.9,0.461,3.5,3.9,0.882,0.6,4.7,5.3,4.5,1.4,0.7,3.3,4.1,25.2,,99.0,114.0,2018-2019,Average,18.4
202,9771,Cody Zeller,C,27,CHO,58,39,1341,9.4,17.9,0.524,0.7,2.8,0.24,8.7,15.1,0.577,4.6,6.7,0.682,6.0,9.4,15.4,3.3,1.5,0.9,2.8,5.2,24.0,,116.0,111.0,2019-2020,Average,23.1
